"","ZEB","SNAIL","OVOL2","miR200","GRHL2"
"ZEB",-0.01658510432819,0,-0.037812432115142,-0.137519555791202,-0.0495429098114389
"SNAIL",-0.0384127184570725,0,0.0763500992383966,-0.0116778840450501,0.0782835627526955
"OVOL2",-0.0963717815977405,0,-0.0165398593427677,0.134191445932329,0.113504080193454
"miR200",-0.0495429098114389,0,0.0797531879884821,0.142933243227361,0.0878569593982157
"GRHL2",-0.0495429098114389,0,0.0797531879884821,0.142933243227361,0.0878569593982157
