"","ZEB1","VIM","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",-0.0618109047372367,-0.0345732445449047,-0.0664310490944422,0.0930142885422517,-0.048698808030487,-0.0766933711070926,0.0766933711070926,-0.048698808030487,-0.048698808030487,-0.048698808030487,-0.0503647242844267,0.048698808030487,0,-0.048698808030487,0,0.0345732445449047,-0.0503647242844267,-0.0503647242844267
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"TGFB",0.0732314280687713,-0.113159437347363,0.0454225928782682,-0.058204406483615,-0.0679562857537808,0.0497164717718808,-0.0497164717718808,-0.0679562857537808,-0.0679562857537808,-0.0679562857537808,-0.0673440408558216,0.0679562857537808,0,-0.0679562857537808,0,0.113159437347363,-0.0673440408558216,-0.0673440408558216
"SNAIL1",-0.07279189879045,0.117365612888331,-0.0448657114144655,-0.0412391949326723,0.0732314280687713,-0.047163590663201,0.047163590663201,0.0732314280687713,0.0732314280687713,0.0732314280687713,0.0679562857537808,-0.0732314280687713,0,0.0732314280687713,0,-0.117365612888331,0.0679562857537808,0.0679562857537808
"MIR340",0.048698808030487,-0.0349764703513563,-0.052237798978862,0.0878109392599551,-0.0503647242844267,-0.0784214817061709,0.0784214817061709,-0.0503647242844267,-0.0503647242844267,-0.0503647242844267,-0.0294235478138385,0.0503647242844267,0,-0.0503647242844267,0,0.0349764703513563,-0.0294235478138385,-0.0294235478138385
"MIR34",0.0732314280687713,-0.113159437347363,0.0454225928782682,-0.058204406483615,-0.0679562857537808,0.0497164717718808,-0.0497164717718808,-0.0679562857537808,-0.0679562857537808,-0.0679562857537808,-0.0673440408558216,0.0679562857537808,0,-0.0679562857537808,0,0.113159437347363,-0.0673440408558216,-0.0673440408558216
"MIR200",-0.0685235844920106,0.161135414135107,-0.125216479533829,0.0300186837118516,0.0694920318522105,-0.00664352522108221,0.00664352522108221,0.0694920318522105,0.0694920318522105,0.0694920318522105,0.0580705035038128,-0.0694920318522105,0,0.0694920318522105,0,-0.161135414135107,0.0580705035038128,0.0580705035038128
"MIR190",0.0679562857537808,-0.112898681154404,0.13862853767657,-0.0559040005296232,-0.0673440408558216,0.0502379841578,-0.0502379841578,-0.0673440408558216,-0.0673440408558216,-0.0673440408558216,-0.0779707438530968,0.0673440408558216,0,-0.0673440408558216,0,0.112898681154404,-0.0779707438530968,-0.0779707438530968
"MIR1199",0.048698808030487,-0.0349764703513563,-0.052237798978862,0.0878109392599551,-0.0503647242844267,-0.0784214817061709,0.0784214817061709,-0.0503647242844267,-0.0503647242844267,-0.0503647242844267,-0.0294235478138385,0.0503647242844267,0,-0.0503647242844267,0,0.0349764703513563,-0.0294235478138385,-0.0294235478138385
"HAS2",-0.0503647242844267,0.017687818409239,0.0494172861583492,-0.0896494684366137,0.0294235478138385,0.0685966530694611,-0.0685966530694611,0.0294235478138385,0.0294235478138385,0.0294235478138385,0.127113316790736,-0.0294235478138385,0,0.0294235478138385,0,-0.017687818409239,0.0271133167907361,0.0271133167907361
"HA",-0.048698808030487,0.0349764703513563,0.052237798978862,-0.0878109392599551,0.0503647242844267,0.0784214817061709,-0.0784214817061709,0.0503647242844267,0.0503647242844267,0.0503647242844267,0.0294235478138385,-0.0503647242844267,0,0.0503647242844267,0,-0.0349764703513563,0.0294235478138385,0.0294235478138385
"GRHL2",-0.109645068534982,0.0976376935577043,0.119936701759474,-0.114844589543042,0.105053730208704,0.151185652179594,-0.151185652179594,0.105053730208704,0.105053730208704,0.105053730208704,0.0890086304688947,-0.105053730208704,0,0.105053730208704,0,-0.0976376935577043,0.0890086304688947,-0.0109913695311053
"EXTGFB",0.0732314280687713,-0.113159437347363,0.0454225928782682,-0.058204406483615,-0.0679562857537808,0.0497164717718808,-0.0497164717718808,-0.0679562857537808,-0.0679562857537808,-0.0679562857537808,-0.0673440408558216,0.0679562857537808,0,-0.0679562857537808,0,0.113159437347363,-0.0673440408558216,-0.0673440408558216
"ESRP1",-0.0503647242844267,0.017687818409239,0.0494172861583492,-0.0896494684366137,0.0294235478138385,0.0685966530694611,-0.0685966530694611,0.0294235478138385,0.0294235478138385,0.0294235478138385,0.0271133167907361,-0.0294235478138385,0,0.0294235478138385,0,-0.017687818409239,0.127113316790736,0.0271133167907361
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"CD44s",-0.048698808030487,0.0349764703513563,0.052237798978862,-0.0878109392599551,0.0503647242844267,0.0784214817061709,-0.0784214817061709,0.0503647242844267,0.0503647242844267,0.0503647242844267,0.0294235478138385,-0.0503647242844267,0,0.0503647242844267,0,-0.0349764703513563,0.0294235478138385,0.0294235478138385
"CD24",0.048698808030487,-0.0349764703513563,-0.052237798978862,0.0878109392599551,-0.0503647242844267,-0.0784214817061709,0.0784214817061709,-0.0503647242844267,-0.0503647242844267,-0.0503647242844267,-0.0294235478138385,0.0503647242844267,0,-0.0503647242844267,0,0.0349764703513563,-0.0294235478138385,-0.0294235478138385
