"","ZEB1","VIM","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.242121868050202,-0.266582380265739,-0.271769728654651,-0.03892901860035,-0.337954509590963,-0.266582380265739,-0.240891419647654,-0.337954509590963,-0.337954509590963,0.337954509590963,-0.333136859883624,-0.337954509590963,0,-0.337954509590963,-0.250655102721673,-0.240891419647654,-0.333136859883624,0.333136859883624
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TGFB",0.155856154734217,-0.0280469115749432,-0.174003452853193,-0.00913483676716881,-0.153085756252244,-0.0280469115749432,-0.136295780607532,-0.153085756252244,-0.153085756252244,0.153085756252244,-0.151249021558366,-0.153085756252244,0,-0.153085756252244,-0.0809979432229195,-0.136295780607532,-0.151249021558366,0.151249021558366
"SNAIL1",-0.157118029113914,0.0301135296153031,0.175992315223917,-0.0911180716799733,0.155856154734217,0.0301135296153031,0.137778882965908,0.155856154734217,0.155856154734217,-0.155856154734217,0.153085756252244,0.155856154734217,0,0.155856154734217,0.0821713460912376,0.137778882965908,0.153085756252244,-0.153085756252244
"MIR340",0.337954509590963,-0.26358698856067,-0.264326362958858,-0.0379122721888667,-0.333136859883624,-0.26358698856067,-0.237723216882677,-0.333136859883624,-0.333136859883624,0.333136859883624,-0.322548624589506,-0.333136859883624,0,-0.333136859883624,-0.243800571114667,-0.237723216882677,-0.322548624589506,0.322548624589506
"MIR34",-0.155856154734217,0.0280469115749432,0.174003452853193,0.00913483676716881,0.153085756252244,0.0280469115749432,0.136295780607532,0.153085756252244,0.153085756252244,-0.153085756252244,0.151249021558366,0.153085756252244,0,0.153085756252244,0.0809979432229195,0.136295780607532,0.151249021558366,-0.151249021558366
"MIR200",-0.23227122848531,0.270306571764314,0.195309383403,-0.041560381267402,0.229490847354413,0.270306571764314,0.0852775023349386,0.229490847354413,0.229490847354413,-0.229490847354413,0.223492490739787,0.229490847354413,0,0.229490847354413,0.173925511625897,0.0852775023349386,0.223492490739787,-0.223492490739787
"MIR190",0.153085756252244,-0.0277861553819836,-0.071243367927503,-0.00994674475093065,-0.151249021558366,-0.0277861553819836,-0.134209731063855,-0.151249021558366,-0.151249021558366,0.151249021558366,-0.14661686896981,-0.151249021558366,0,-0.151249021558366,-0.0780414214837891,-0.134209731063855,-0.14661686896981,0.14661686896981
"MIR1199",-0.337954509590963,0.26358698856067,0.264326362958858,0.0379122721888667,0.333136859883624,0.26358698856067,0.237723216882677,0.333136859883624,0.333136859883624,-0.333136859883624,0.322548624589506,0.333136859883624,0,0.333136859883624,0.243800571114667,0.237723216882677,0.322548624589506,-0.322548624589506
"HAS2",0.333136859883624,-0.255285389169962,-0.255095593728088,-0.0376724640353895,-0.322548624589506,-0.255285389169962,-0.232315753059371,-0.322548624589506,-0.322548624589506,0.322548624589506,-0.412977667493797,-0.322548624589506,0,-0.322548624589506,-0.237720906544436,-0.232315753059371,-0.312977667493797,0.312977667493797
"HA",-0.337954509590963,0.26358698856067,0.264326362958858,0.0379122721888667,0.333136859883624,0.26358698856067,0.237723216882677,0.333136859883624,0.333136859883624,-0.333136859883624,0.322548624589506,0.333136859883624,0,0.333136859883624,0.243800571114667,0.237723216882677,0.322548624589506,-0.322548624589506
"GRHL2",-0.426801734434484,0.346086163303838,0.375316048073027,0.0593739821626681,0.42038688585096,0.346086163303838,0.359414904236012,0.42038688585096,0.42038688585096,-0.42038688585096,0.410065983856164,0.42038688585096,0,0.42038688585096,0.346102489077188,0.359414904236012,0.410065983856164,-0.510065983856164
"EXTGFB",0.155856154734217,-0.0280469115749432,-0.174003452853193,-0.00913483676716881,-0.153085756252244,-0.0280469115749432,-0.136295780607532,-0.153085756252244,-0.153085756252244,0.153085756252244,-0.151249021558366,-0.153085756252244,0,-0.153085756252244,-0.0809979432229195,-0.136295780607532,-0.151249021558366,0.151249021558366
"ESRP1",-0.333136859883624,0.255285389169962,0.255095593728088,0.0376724640353895,0.322548624589506,0.255285389169962,0.232315753059371,0.322548624589506,0.322548624589506,-0.322548624589506,0.312977667493797,0.322548624589506,0,0.322548624589506,0.237720906544436,0.232315753059371,0.412977667493797,-0.312977667493797
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"CD44s",-0.337954509590963,0.26358698856067,0.264326362958858,0.0379122721888667,0.333136859883624,0.26358698856067,0.237723216882677,0.333136859883624,0.333136859883624,-0.333136859883624,0.322548624589506,0.333136859883624,0,0.333136859883624,0.243800571114667,0.237723216882677,0.322548624589506,-0.322548624589506
"CD24",0.337954509590963,-0.26358698856067,-0.264326362958858,-0.0379122721888667,-0.333136859883624,-0.26358698856067,-0.237723216882677,-0.333136859883624,-0.333136859883624,0.333136859883624,-0.322548624589506,-0.333136859883624,0,-0.333136859883624,-0.243800571114667,-0.237723216882677,-0.322548624589506,0.322548624589506
