"","ZEB1","VIM","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",-0.00336850687364448,-0.072091896326124,-0.0775773973804681,0.0197216800454851,-0.097245804931104,0.102226007727661,-0.072091896326124,-0.097245804931104,-0.097245804931104,-0.097245804931104,-0.0948594924592445,-0.097245804931104,0,-0.097245804931104,0.0716886705196724,-0.072091896326124,0.0948594924592445,0.0948594924592445
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"TGFB",0.00866898316561983,-0.0567490842299301,-0.0753902821321633,0.00642060732844126,-0.00825152586011698,-0.0469983636237857,-0.0567490842299301,-0.00825152586011698,-0.00825152586011698,-0.00825152586011698,-0.0111086687172598,-0.00825152586011698,0,-0.00825152586011698,0.0572705966158492,-0.0567490842299301,0.0111086687172598,0.0111086687172598
"SNAIL1",0.00967564699661373,-0.057502791985826,-0.0739583012252421,-0.0954509151804105,-0.00866898316561983,-0.0472171820045297,-0.057502791985826,-0.00866898316561983,-0.00866898316561983,-0.00866898316561983,-0.00825152586011698,-0.00866898316561983,0,-0.00866898316561983,0.0567490842299301,-0.057502791985826,0.00825152586011698,0.00825152586011698
"MIR340",0.097245804931104,-0.0716886705196724,-0.0781784144863396,0.0188843594713224,-0.0948594924592445,0.0995762381424077,-0.0716886705196724,-0.0948594924592445,-0.0948594924592445,-0.0948594924592445,-0.0967418454004209,-0.0948594924592445,0,-0.0948594924592445,0.0714601861327721,-0.0716886705196724,0.0967418454004209,0.0967418454004209
"MIR34",0.00866898316561983,-0.0567490842299301,-0.0753902821321633,0.00642060732844126,-0.00825152586011698,-0.0469983636237857,-0.0567490842299301,-0.00825152586011698,-0.00825152586011698,-0.00825152586011698,-0.0111086687172598,-0.00825152586011698,0,-0.00825152586011698,0.0572705966158492,-0.0567490842299301,0.0111086687172598,0.0111086687172598
"MIR200",0.0819190866831641,-0.164805016405352,-0.0702261903218189,0.0549655950409853,-0.081138080747519,0.00764848059853361,-0.164805016405352,-0.081138080747519,-0.081138080747519,-0.081138080747519,-0.0812202500162125,-0.081138080747519,0,-0.081138080747519,0.165122813015521,-0.164805016405352,0.0812202500162125,0.0812202500162125
"MIR190",0.00825152586011698,-0.0572705966158492,0.0252466605429959,0.00506742735550486,-0.0111086687172598,-0.0438692893082707,-0.0572705966158492,-0.0111086687172598,-0.0111086687172598,-0.0111086687172598,-0.00702147525676937,-0.0111086687172598,0,-0.0111086687172598,0.0588358140071536,-0.0572705966158492,0.00702147525676937,0.00702147525676937
"MIR1199",-0.097245804931104,0.0716886705196724,0.0781784144863396,-0.0188843594713224,0.0948594924592445,-0.0995762381424077,0.0716886705196724,0.0948594924592445,0.0948594924592445,0.0948594924592445,0.0967418454004209,0.0948594924592445,0,0.0948594924592445,-0.0714601861327721,0.0716886705196724,-0.0967418454004209,-0.0967418454004209
"HAS2",-0.0948594924592445,0.0714601861327721,0.0812553375632627,-0.0220018654665262,0.0967418454004209,-0.10224188932291,0.0714601861327721,0.0967418454004209,0.0967418454004209,0.0967418454004209,0.200372208436725,0.0967418454004209,0,0.0967418454004209,-0.0741855530090824,0.0714601861327721,-0.100372208436725,-0.100372208436725
"HA",-0.097245804931104,0.0716886705196724,0.0781784144863396,-0.0188843594713224,0.0948594924592445,-0.0995762381424077,0.0716886705196724,0.0948594924592445,0.0948594924592445,0.0948594924592445,0.0967418454004209,0.0948594924592445,0,0.0948594924592445,-0.0714601861327721,0.0716886705196724,-0.0967418454004209,-0.0967418454004209
"GRHL2",-0.00854747796615882,0.0144629306346881,0.0147238044932898,0.035598889866044,0.0107943031045502,-0.0133763411433197,0.0144629306346881,0.0107943031045502,0.0107943031045502,0.0107943031045502,0.0103606517602311,0.0107943031045502,0,0.0107943031045502,-0.0153567853832914,0.0144629306346881,-0.0103606517602311,-0.110360651760231
"EXTGFB",-0.00866898316561983,0.0567490842299301,0.0753902821321633,-0.00642060732844126,0.00825152586011698,0.0469983636237857,0.0567490842299301,0.00825152586011698,0.00825152586011698,0.00825152586011698,0.0111086687172598,0.00825152586011698,0,0.00825152586011698,-0.0572705966158492,0.0567490842299301,-0.0111086687172598,-0.0111086687172598
"ESRP1",0.0948594924592445,-0.0714601861327721,-0.0812553375632627,0.0220018654665262,-0.0967418454004209,0.10224188932291,-0.0714601861327721,-0.0967418454004209,-0.0967418454004209,-0.0967418454004209,-0.100372208436725,-0.0967418454004209,0,-0.0967418454004209,0.0741855530090824,-0.0714601861327721,0.000372208436724565,0.100372208436725
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"CD44s",-0.097245804931104,0.0716886705196724,0.0781784144863396,-0.0188843594713224,0.0948594924592445,-0.0995762381424077,0.0716886705196724,0.0948594924592445,0.0948594924592445,0.0948594924592445,0.0967418454004209,0.0948594924592445,0,0.0948594924592445,-0.0714601861327721,0.0716886705196724,-0.0967418454004209,-0.0967418454004209
"CD24",0.097245804931104,-0.0716886705196724,-0.0781784144863396,0.0188843594713224,-0.0948594924592445,0.0995762381424077,-0.0716886705196724,-0.0948594924592445,-0.0948594924592445,-0.0948594924592445,-0.0967418454004209,-0.0948594924592445,0,-0.0948594924592445,0.0714601861327721,-0.0716886705196724,0.0967418454004209,0.0967418454004209
