"","ZEB1","VIM","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",-0.0985177734703634,0.0292976034201379,-0.0133711068345205,0.240832329377466,-0.00282707129138325,-0.117745205229676,0.0292976034201379,-0.00282707129138325,-0.00282707129138325,-0.00282707129138325,0.00485318565428284,-0.00282707129138325,0,-0.00282707129138325,-0.0728013582419578,-0.117745205229676,-0.00485318565428284,-0.00485318565428284
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"TGFB",-0.0918345118168955,0.251694776295717,-0.22967100245724,0.318697063721056,0.0909616465417532,-0.163011289199215,0.251694776295717,0.0909616465417532,0.0909616465417532,0.0909616465417532,-0.0899412383784879,0.0909616465417532,0,0.0909616465417532,-0.206440386072108,-0.163011289199215,0.0899412383784879,0.0899412383784879
"SNAIL1",-0.091338269083307,0.252691615585773,-0.231023428869332,0.218444155273914,0.0918345118168955,-0.162889723432135,0.252691615585773,0.0918345118168955,0.0918345118168955,0.0918345118168955,-0.0909616465417532,0.0918345118168955,0,0.0918345118168955,-0.207353032747466,-0.162889723432135,0.0909616465417532,0.0909616465417532
"MIR340",-0.00282707129138325,-0.0272814743878798,0.0148043014715986,-0.2387988365545,0.00485318565428284,0.118321242096036,-0.0272814743878798,0.00485318565428284,0.00485318565428284,0.00485318565428284,-0.00367671506604755,0.00485318565428284,0,0.00485318565428284,0.0736391343272586,0.118321242096036,0.00367671506604755,0.00367671506604755
"MIR34",0.0918345118168955,-0.251694776295717,0.22967100245724,-0.318697063721056,-0.0909616465417532,0.163011289199215,-0.251694776295717,-0.0909616465417532,-0.0909616465417532,-0.0909616465417532,0.0899412383784879,-0.0909616465417532,0,-0.0909616465417532,0.206440386072108,0.163011289199215,-0.0899412383784879,-0.0899412383784879
"MIR200",0.0513658611265183,-0.16346785849564,0.0581834869480184,-0.0638063191336718,-0.0524592694364214,0.00834410160245903,-0.16346785849564,-0.0524592694364214,-0.0524592694364214,-0.0524592694364214,0.0505693762564707,-0.0524592694364214,0,-0.0524592694364214,0.085005556320236,0.00834410160245903,-0.0505693762564707,-0.0505693762564707
"MIR190",0.0909616465417532,-0.25013023913796,0.126273974856391,-0.317479201745413,-0.0899412383784879,0.162750533006256,-0.25013023913796,-0.0899412383784879,-0.0899412383784879,-0.0899412383784879,0.0863990040460629,-0.0899412383784879,0,-0.0899412383784879,0.205396907811238,0.162750533006256,-0.0863990040460629,-0.0863990040460629
"MIR1199",0.00282707129138325,0.0272814743878798,-0.0148043014715986,0.2387988365545,-0.00485318565428284,-0.118321242096036,0.0272814743878798,-0.00485318565428284,-0.00485318565428284,-0.00485318565428284,0.00367671506604755,-0.00485318565428284,0,-0.00485318565428284,-0.0736391343272586,-0.118321242096036,-0.00367671506604755,-0.00367671506604755
"HAS2",0.00485318565428284,0.0288808650961814,-0.0204453271126243,0.236800435275523,-0.00367671506604755,-0.118397403558336,0.0288808650961814,-0.00367671506604755,-0.00367671506604755,-0.00367671506604755,-0.101273779983457,-0.00367671506604755,0,-0.00367671506604755,-0.0765741448094389,-0.118397403558336,0.0012737799834574,0.0012737799834574
"HA",-0.00282707129138325,-0.0272814743878798,0.0148043014715986,-0.2387988365545,0.00485318565428284,0.118321242096036,-0.0272814743878798,0.00485318565428284,0.00485318565428284,0.00485318565428284,-0.00367671506604755,0.00485318565428284,0,0.00485318565428284,0.0736391343272586,0.118321242096036,0.00367671506604755,0.00367671506604755
"GRHL2",0.0327597043056279,-0.0534882619433471,0.0430916681523962,-0.14211380267897,-0.0309687567315478,0.0121905145044541,-0.0534882619433471,-0.0309687567315478,-0.0309687567315478,-0.0309687567315478,0.0305351053872286,-0.0309687567315478,0,-0.0309687567315478,0.0326717904585375,0.0121905145044541,-0.0305351053872286,0.0694648946127714
"EXTGFB",0.0918345118168955,-0.251694776295717,0.22967100245724,-0.318697063721056,-0.0909616465417532,0.163011289199215,-0.251694776295717,-0.0909616465417532,-0.0909616465417532,-0.0909616465417532,0.0899412383784879,-0.0909616465417532,0,-0.0909616465417532,0.206440386072108,0.163011289199215,-0.0899412383784879,-0.0899412383784879
"ESRP1",0.00485318565428284,0.0288808650961814,-0.0204453271126243,0.236800435275523,-0.00367671506604755,-0.118397403558336,0.0288808650961814,-0.00367671506604755,-0.00367671506604755,-0.00367671506604755,-0.0012737799834574,-0.00367671506604755,0,-0.00367671506604755,-0.0765741448094389,-0.118397403558336,0.101273779983457,0.0012737799834574
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"CD44s",0.00282707129138325,0.0272814743878798,-0.0148043014715986,0.2387988365545,-0.00485318565428284,-0.118321242096036,0.0272814743878798,-0.00485318565428284,-0.00485318565428284,-0.00485318565428284,0.00367671506604755,-0.00485318565428284,0,-0.00485318565428284,-0.0736391343272586,-0.118321242096036,-0.00367671506604755,-0.00367671506604755
"CD24",0.00282707129138325,0.0272814743878798,-0.0148043014715986,0.2387988365545,-0.00485318565428284,-0.118321242096036,0.0272814743878798,-0.00485318565428284,-0.00485318565428284,-0.00485318565428284,0.00367671506604755,-0.00485318565428284,0,-0.00485318565428284,-0.0736391343272586,-0.118321242096036,-0.00367671506604755,-0.00367671506604755
