"","ZEB1","VIM","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",-0.0840642031626321,0.00341525022064602,-0.0226083802183449,0.1453355070551,-0.0155207212936189,-0.0802084573903086,0.0802084573903086,-0.0155207212936189,-0.0155207212936189,-0.0155207212936189,0.0148453498393191,0.0155207212936189,0,0.0155207212936189,-0.00312723178746629,0.00341525022064602,-0.0148453498393191,-0.0148453498393191
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"TGFB",0.234946199354216,0.382786333485131,0.203695844714794,-0.460948220177977,-0.234376939392166,0.140693548750303,-0.140693548750303,-0.234376939392166,-0.234376939392166,-0.234376939392166,0.232948367963595,0.234376939392166,0,0.234376939392166,-0.379526881073136,0.382786333485131,-0.232948367963595,-0.232948367963595
"SNAIL1",-0.235640939181239,-0.384561193684499,-0.205127825621716,0.363578468028256,0.234946199354216,-0.141739014347191,0.141739014347191,0.234946199354216,0.234946199354216,0.234946199354216,-0.234376939392166,-0.234946199354216,0,-0.234946199354216,0.382786333485131,-0.384561193684499,0.234376939392166,0.234376939392166
"MIR340",0.0155207212936189,0.00312723178746629,-0.0221922914527416,0.145036463992899,-0.0148453498393191,-0.0796324205239492,0.0796324205239492,-0.0148453498393191,-0.0148453498393191,-0.0148453498393191,0.0162571145452014,0.0148453498393191,0,0.0148453498393191,-0.00472662249576789,0.00312723178746629,-0.0162571145452014,-0.0162571145452014
"MIR34",0.234946199354216,0.382786333485131,0.203695844714794,-0.460948220177977,-0.234376939392166,0.140693548750303,-0.140693548750303,-0.234376939392166,-0.234376939392166,-0.234376939392166,0.232948367963595,0.234376939392166,0,0.234376939392166,-0.379526881073136,0.382786333485131,-0.232948367963595,-0.232948367963595
"MIR200",-0.100858040726785,-0.223214895564949,-0.214775317434491,0.166284097665158,0.0999520738414362,-0.0259154486929849,0.0259154486929849,0.0999520738414362,0.0999520738414362,0.0999520738414362,-0.0995412274979687,-0.0999520738414362,0,-0.0999520738414362,0.222155573531051,-0.223214895564949,0.0995412274979687,0.0995412274979687
"MIR190",-0.234376939392166,-0.379526881073136,-0.301148074014158,0.457023998256462,0.232948367963595,-0.139259389689025,0.139259389689025,0.232948367963595,0.232948367963595,0.232948367963595,-0.228316215375039,-0.232948367963595,0,-0.232948367963595,0.372396446290527,-0.379526881073136,0.228316215375039,0.228316215375039
"MIR1199",-0.0155207212936189,-0.00312723178746629,0.0221922914527416,-0.145036463992899,0.0148453498393191,0.0796324205239492,-0.0796324205239492,0.0148453498393191,0.0148453498393191,0.0148453498393191,-0.0162571145452014,-0.0148453498393191,0,-0.0148453498393191,0.00472662249576789,-0.00312723178746629,0.0162571145452014,0.0162571145452014
"HAS2",-0.0148453498393191,-0.00472662249576789,0.0211666504271006,-0.144636783737104,0.0162571145452014,0.0798609049108494,-0.0798609049108494,0.0162571145452014,0.0162571145452014,0.0162571145452014,-0.121207609594706,-0.0162571145452014,0,-0.0162571145452014,0.00954842543077838,-0.00472662249576789,0.0212076095947064,0.0212076095947064
"HA",0.0155207212936189,0.00312723178746629,-0.0221922914527416,0.145036463992899,-0.0148453498393191,-0.0796324205239492,0.0796324205239492,-0.0148453498393191,-0.0148453498393191,-0.0148453498393191,0.0162571145452014,0.0148453498393191,0,0.0148453498393191,-0.00472662249576789,0.00312723178746629,-0.0162571145452014,-0.0162571145452014
"GRHL2",-0.107479603730376,-0.0881601968066261,0.0245406679297217,-0.170666097776032,0.107381915680881,0.174820510207075,-0.174820510207075,0.107381915680881,0.107381915680881,0.107381915680881,-0.109723632940205,-0.107381915680881,0,-0.107381915680881,0.0906182973652853,-0.0881601968066261,0.109723632940205,0.00972363294020469
"EXTGFB",0.234946199354216,0.382786333485131,0.203695844714794,-0.460948220177977,-0.234376939392166,0.140693548750303,-0.140693548750303,-0.234376939392166,-0.234376939392166,-0.234376939392166,0.232948367963595,0.234376939392166,0,0.234376939392166,-0.379526881073136,0.382786333485131,-0.232948367963595,-0.232948367963595
"ESRP1",-0.0148453498393191,-0.00472662249576789,0.0211666504271006,-0.144636783737104,0.0162571145452014,0.0798609049108494,-0.0798609049108494,0.0162571145452014,0.0162571145452014,0.0162571145452014,-0.0212076095947064,-0.0162571145452014,0,-0.0162571145452014,0.00954842543077838,-0.00472662249576789,-0.0787923904052936,0.0212076095947064
"EMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CDH1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0
"CD44s",0.0155207212936189,0.00312723178746629,-0.0221922914527416,0.145036463992899,-0.0148453498393191,-0.0796324205239492,0.0796324205239492,-0.0148453498393191,-0.0148453498393191,-0.0148453498393191,0.0162571145452014,0.0148453498393191,0,0.0148453498393191,-0.00472662249576789,0.00312723178746629,-0.0162571145452014,-0.0162571145452014
"CD24",0.0155207212936189,0.00312723178746629,-0.0221922914527416,0.145036463992899,-0.0148453498393191,-0.0796324205239492,0.0796324205239492,-0.0148453498393191,-0.0148453498393191,-0.0148453498393191,0.0162571145452014,0.0148453498393191,0,0.0148453498393191,-0.00472662249576789,0.00312723178746629,-0.0162571145452014,-0.0162571145452014
