"","ZEB1","VIM","TWIST1","TGFB","SNAIL1","MIR340","MIR34","MIR200","MIR190","MIR129","MIR1199","HAS2","HA","GRHL2","EXTGFB","ESRP1","EMT","CDH1","CD44s","CD24"
"ZEB1",0.137480193247869,-0.191084289217875,-0.0682841253126208,-0.00861140128868388,-0.104371758494367,-0.227222477041289,0.191084289217875,-0.191084289217875,0.227222477041289,0.114502289498706,-0.227222477041289,0.227222477041289,-0.237380356099972,-0.227222477041289,0,0.227222477041289,0.00483486208039479,-0.197315925950553,0.237380356099972,0.237380356099972
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"TWIST1",0.0300241929819779,-0.0196430585492421,-0.00061535407170395,-0.000694975673251176,-0.000351492394670348,-0.03272078310028,0.0196430585492421,-0.0196430585492421,0.03272078310028,0.00266170437774457,-0.03272078310028,0.03272078310028,-0.0285864809203752,-0.03272078310028,0,0.03272078310028,-0.0747550565993378,0.0469046896335831,0.0285864809203752,0.0285864809203752
"TGFB",-0.153969834072742,0.119860532636701,-0.00819337598750634,-0.0609623739340971,0.0167836345398143,0.153572599998885,-0.119860532636701,0.119860532636701,-0.153572599998885,0.0537290690986912,0.153572599998885,-0.153572599998885,0.152115873349357,0.153572599998885,0,-0.153572599998885,0.00639496191212568,0.105806805875314,-0.152115873349357,-0.152115873349357
"SNAIL1",0.154262822555263,-0.119959587116665,0.00796544710131883,0.060653581475134,-0.116551801459632,-0.153969834072742,0.119959587116665,-0.119959587116665,0.153969834072742,-0.0529237203674954,-0.153969834072742,0.153969834072742,-0.153572599998885,-0.153969834072742,0,0.153969834072742,-0.00660858640773451,-0.106165603901925,0.153572599998885,0.153572599998885
"MIR340",-0.227222477041289,0.195708672328823,0.0718677962381427,0.00675774275209852,0.100627049930381,0.237380356099972,-0.195708672328823,0.195708672328823,-0.237380356099972,-0.11521902368381,0.237380356099972,-0.237380356099972,0.216734646669216,0.237380356099972,0,-0.237380356099972,-0.00555428654082644,0.20017916079673,-0.216734646669216,-0.216734646669216
"MIR34",-0.153969834072742,0.119860532636701,-0.00819337598750634,-0.0609623739340971,0.0167836345398143,0.153572599998885,-0.119860532636701,0.119860532636701,-0.153572599998885,0.0537290690986912,0.153572599998885,-0.153572599998885,0.152115873349357,0.153572599998885,0,-0.153572599998885,0.00639496191212568,0.105806805875314,-0.152115873349357,-0.152115873349357
"MIR200",-0.162005223415711,0.0587502665375834,0.059682071004609,-0.00511998706511727,0.0929494281491515,0.168594575023513,-0.0587502665375834,0.0587502665375834,-0.168594575023513,-0.114857104107939,0.168594575023513,-0.168594575023513,0.156594575023513,0.168594575023513,0,-0.168594575023513,-0.00273028629125542,0.055900438766975,-0.156594575023513,-0.156594575023513
"MIR190",0.153572599998885,-0.119467759659482,0.00982118065094673,-0.0394643685979086,-0.0164122324971031,-0.152115873349357,0.119467759659482,-0.119467759659482,0.152115873349357,-0.0537730638193247,-0.152115873349357,0.152115873349357,-0.151363993650109,-0.152115873349357,0,0.152115873349357,-0.00608429570570525,-0.105871924173556,0.151363993650109,0.151363993650109
"MIR129",0.03272078310028,-0.0175180200521678,0.0996461522044467,-0.000723152624505051,-0.00176496844791585,-0.0285864809203752,0.0175180200521678,-0.0175180200521678,0.0285864809203752,0.001746192999246,-0.0285864809203752,0.0285864809203752,-0.0329083885209713,-0.0285864809203752,0,0.0285864809203752,-0.0751246664556006,0.0487731308928613,0.0329083885209713,0.0329083885209713
"MIR1199",-0.227222477041289,0.195708672328823,0.0718677962381427,0.00675774275209852,0.100627049930381,0.237380356099972,-0.195708672328823,0.195708672328823,-0.237380356099972,-0.11521902368381,0.237380356099972,-0.237380356099972,0.216734646669216,0.237380356099972,0,-0.237380356099972,-0.00555428654082644,0.20017916079673,-0.216734646669216,-0.216734646669216
"HAS2",-0.237380356099972,0.185908883076979,0.065931723178782,0.00878672825934489,0.104789774622907,0.216734646669216,-0.185908883076979,0.185908883076979,-0.216734646669216,-0.112753270259153,0.216734646669216,-0.216734646669216,0.134291898577613,0.216734646669216,0,-0.216734646669216,-0.00463164637049287,0.193312963613631,-0.234291898577613,-0.234291898577613
"HA",0.227222477041289,-0.195708672328823,-0.0718677962381427,-0.00675774275209852,-0.100627049930381,-0.237380356099972,0.195708672328823,-0.195708672328823,0.237380356099972,0.11521902368381,-0.237380356099972,0.237380356099972,-0.216734646669216,-0.237380356099972,0,0.237380356099972,0.00555428654082644,-0.20017916079673,0.216734646669216,0.216734646669216
"GRHL2",-0.413292218308183,0.326723951945708,0.0884291522316597,0.0157946368227394,0.125803465320399,0.415453665154235,-0.326723951945708,0.326723951945708,-0.415453665154235,-0.134583553986466,0.415453665154235,-0.415453665154235,0.404370862606465,0.415453665154235,0,-0.415453665154235,-0.0035022793918697,0.324930943762708,-0.404370862606465,-0.504370862606465
